"Path","Section","#","Name","Japanese","English","LineBreak"
"Dn/03/03.dat","1","21","Imperial Soldier","代わりと言ってはなんだが
これを受け取ってくれ","I don’t have a spare Apple Gel on me,
but here, take this.","TRUE"
"Dn/03/03.dat","1","25","Imperial Soldier","お互い生き延びような","Let’s get through this alive.","TRUE"
"Dn/03/03.dat","1","33","Imperial Soldier","そうか…
ここまでか…","I see...
To this extent, huh...?","TRUE"
"Dn/03/03.dat","1","40","Imperial Soldier","どうやら持っていないようだな
もし　手に入ったらまた来てくれ
……頼む","Looks like you don’t have one. If you ever
get your hands on one, please give it to me.
...I’m counting on you.","TRUE"
"Dn/03/03.dat","1","48","Imperial Soldier","お互い生き延びような","Let’s get through this alive.","TRUE"
"Dn/03/03.dat","1","56","Imperial Soldier","我ら王都軍がガラムなんかに…
チクショウ！！","To think the Imperial Army would...
Damn it!","TRUE"
"Dn/03/03.dat","1","64","Imperial Soldier","制圧したと思ったら
逆に制圧されるとはな……","Just when I thought we’d gotten control...
Turns out it was the other way around...","TRUE"
"Dn/03/03.dat","2","11","Imperial Soldier","誰だ…？　味方か…？
俺のことは…　気に…するな…","Are you... an ally?
Don’t worry... about... me...","TRUE"
"Dn/03/03.dat","2","18","Imperial Soldier","………………………","...","TRUE"
"Dn/03/03.dat","2","24","Imperial Soldier","………………………","...","TRUE"
"Dn/03/03.dat","2","31","Imperial Soldier","俺　死ぬんだって思っていたけど
すんでのところで　教団信者の衛生兵に
助けられたんだ","I thought I was about to die, but suddenly
this Chuch Medic came and saved me.","TRUE"
"Dn/03/03.dat","2","34","Imperial Soldier","そうそう
他にも何人か　そういうヤツがいるらしいよ
あの衛生兵には　感謝しないとな","I’m sure there are others like me out there.
I should thank her...","TRUE"
"Dn/03/03.dat","2","37","Imperial Soldier","それにしても　ここが制圧されるとは…
撤退命令もまだ来ないし
どうしたらいいんだ…","I can’t believe this place is still under control.
We still haven’t received an order to retreat...
What are we supposed to do now?","TRUE"
"Dn/03/03.dat","2","48","Imperial Soldier","俺　死んだと思っていたけど
すんでのところで　教団信者の衛生兵に
助けられたらしい　感謝しないとな","I thought I was about to die, but it appears
that a Chuch Medic came and saved me.
I should thank them...","TRUE"
"Dn/03/03.dat","2","51","Imperial Soldier","しかし　ここが制圧されるとは…
撤退命令もまだ来ないし
どうしたらいいんだ…","Still, to think that this place got invaded...
We still haven’t received an order to retreat...
What are we supposed to do now?","TRUE"
"Dn/03/03.dat","2","60","Imperial Soldier","北の戦場は　どうなっているんだ？
戦況がまったく　伝わってこないなんて
どうしたんだろうな","I wonder what’s happening in the north?
No updates about the war whatsoever,
I wonder what’s going on?","TRUE"
"Dn/03/03.dat","4","32","Garam Soldier","なに！？
は　背後を取られた！？","What!? An a-attack from the back!?","TRUE"
"Dn/03/03.dat","4","37","Garam Soldier","敵襲！　敵襲！！","Enemy attack! Enemy attack!!","TRUE"
"Dn/03/03.dat","5","25","Garam Soldier","敵襲だ！　総員構え！！","Enemy attack! All hands, ready!","TRUE"
"Dn/03/03.dat","7","27","Garam Soldier","バカな！
後方からだと！？","No way! From the back!?","TRUE"
"Dn/03/03.dat","8","20","Garam Soldier","くっ！
ここをかぎつけるなんて…！","Damn it! I can’t believe that they even found
us here!","TRUE"
"Dn/03/04.dat","0","12","Imperial Soldier","ヤツら敵兵の中に異能者がいる
…あの常軌を逸した戦い振り
こっちは勝ち目ねぇよ！！","There’s a Deviant among the enemy.
That insane fighting style...
We don’t stand a chance!","TRUE"
"Dn/03/04.dat","0","15","Imperial Soldier","お前ら異能者だろ！
早くヤツらを倒してこいよ！","You’re Deviants, aren’t you!
Hurry up and kill them!","TRUE"
"Dn/03/04.dat","0","23","Imperial Soldier","ガラム兵め
数ではこっちが上だというのに…","Those Garam soldiers...
Even though we outnumber them...","TRUE"
"Dn/03/04.dat","0","31","Imperial Soldier","指揮官は瀕死の重傷を負われたが
なんとか　一命は取りとめた","The commander was critically wounded,
but he managed to survive.","TRUE"
"Dn/03/04.dat","0","34","Imperial Soldier","しかし　今後　指揮は出来んだろう
もうダメだ　故郷へ帰りたい…","But he’s in no position to lead.
Damn it, I just want to go home...","TRUE"
"Dn/03/04.dat","0","42","Imperial Soldier","北の戦場は　どうなっているのか…","I wonder what’s going on in the Northern Front...","TRUE"
"Dn/03/04.dat","0","50","Imperial Soldier","オレたちにも　じき撤退命令が来るんだろうな
そしたら　家に帰って　妻の手料理が食べたいよ","I suppose we’ll get the order to retreat soon.
I’ll finally be able to eat my wife’s cooking again.","TRUE"
"Dn/03/04.dat","1","5","Imperial Soldier","…{variable}まだ…死にたくない…死にたくない……
誰か…誰か…助けてくれ……","I... I don’t want to die... I don’t want to...
Some... Someone... Please... ","TRUE"
"Dn/03/04.dat","1","8","Imperial Soldier","かあちゃん……","Mom...","TRUE"
"Dn/03/04.dat","1","15","Imperial Soldier","………………………","...","TRUE"
"Dn/03/04.dat","3","35","Garam Soldier","…{variable}油断したか","...You’ve let your guard down!","TRUE"
"Dn/03/04.dat","3","41","Garam Soldier","総員　迎撃態勢","All hands, prepare to intercept!","TRUE"
"Dn/03/04.dat","3","47","Garam Soldier","…{variable}ふん　軟弱者どもが","...What a bunch of weaklings.","TRUE"
"Dn/03/04.dat","3","51","Garam Soldier","残った者で　こいつらを始末するぞ","The rest of us will take care of these guys.","TRUE"
"Dn/03/04.dat","4","19","Garam Soldier","…{variable}たかが３人で　ここを突破すると？
冗談にしては笑えんな…","...You think you three kids can handle us?
That’s too funny for a joke...","TRUE"
"Dn/03/04.dat","5","4","Imperial Soldier","お前たち　奇襲作戦を任されていたようだが
その結果を報告するか？","You’re the ones in charge of the surprise attacks.
Are you ready to report?","TRUE"
"Dn/03/04.dat","5","8/0","","報告する","We are","TRUE"
"Dn/03/04.dat","5","8/1","","まだしない","Not yet","TRUE"
"Dn/03/04.dat","5","15","Imperial Soldier","なに？　そこの獣道の先に
隠れた拠点があっただと？
まさか　そんなところにあったとは…","What?
There was a hidden base at the end of that trail?
I had no idea...","TRUE"
"Dn/03/04.dat","5","18","Imperial Soldier","よし　それ含めて今回の
奇襲作戦の成功回数は…","All right, including that, the number of
successful raids is...","TRUE"
"Dn/03/04.dat","5","23","Imperial Soldier","奇襲作戦の成功回数は…","The number of succesful raids is...","TRUE"
"Dn/03/04.dat","5","30","Imperial Soldier","０だと！　貴様たち！！
いったい何をやっていたんだ！","Zero! You idiots!
What the heck are you guys even doing!?","TRUE"
"Dn/03/04.dat","5","33","Imperial Soldier","転生者の力だか　なんだか知らんが
貴様たちの　軽率な行動のおかげで
我が軍に多大な被害が出たぞ！","I don’t know if it’s cause you’re Reincarnators,
but your rash actions have caused several
casualties for my army!","TRUE"
"Dn/03/04.dat","5","36","Imperial Soldier","……{variable}ふん　とはいえ貴様たちも
体力を消耗しているだろう
こいつでも　持っていけ","...Nevertheless, you guys seem exhausted.
Take this with you.","TRUE"
"Dn/03/04.dat","5","43","Imperial Soldier","１つか　転生者といえど
しょせんは子どもということか
まぁいい　こいつを持っていけ","One.
Well, I guess even Reincarnators are still children.
Here, take this with you.","TRUE"
"Dn/03/04.dat","5","50","Imperial Soldier","２つか　まぁまぁだな
こいつは報酬だ　持っていけ","Two. Not bad.
Here’s your reward.","TRUE"
"Dn/03/04.dat","5","57","Imperial Soldier","３つか
子どもと思って　期待していなかったが
なかなか　やるじゃないかお前たち","Three.
Didn’t expect this from children.
You guys are pretty good.","TRUE"
"Dn/03/04.dat","5","60","Imperial Soldier","こいつは作戦成功報酬だ
持っていくといい","Here’s your reward for a mission well-done.","TRUE"
"Dn/03/04.dat","5","68","Imperial Soldier","おお！
全ての拠点を奇襲で成功させるとは
なかなか　やるじゃないか　お前たち！","Wow!
You’ve managed to raid all of their bases!
That’s impressive!","TRUE"
"Dn/03/04.dat","5","71","Imperial Soldier","こいつは　特別報酬だ！
持っていくといい！","Here’s a special reward for your efforts!","TRUE"
"Dn/03/04.dat","5","84","Imperial Soldier","貴様らァ！！
作戦の成否以前に　拠点を一つも
占拠していないじゃないか！！","You fools!!
You haven’t even occupied a single base yet!","TRUE"
"Dn/03/04.dat","5","87","Imperial Soldier","あんまり　なめたまねをしていると
極刑に処するぞ！！
それでも　いいのか！？","Do you want me to execute you!?
Is that what you want!?","TRUE"
"Dn/03/04.dat","5","96","Imperial Soldier","報告するなら　早くしろよ？
いつまでも　こんなところにいるわけにも
いかないからな","If you’re going to report, make it quick.
I can’t stay here all day for you guys.","TRUE"
"Dn/03/04.dat","5","101","Imperial Soldier","戦いはますます
激しさを増してきている…
あまり　長居はしたくないものだな","The fighting is growing more intense...
We shouldn’t stay here much longer.","TRUE"
"Dn/03/06.dat","0","89","Illia","おおっと…
味方かぁ
引き金　引いちゃいそうだった","Whoa there... you’re an ally, right?
I almost shot you.","TRUE"
"Dn/03/06.dat","0","100","Ruca","ほっ　王都軍の人か
よかったぁ","Someone from the Imperial Army...
What a relief.","TRUE"
"Dn/03/06.dat","0","107","Imperial Soldier","き…　貴様！　アスラだなッ！
こうして　再び巡り会うとは！
さあ潔く　剣を抜け！","You’re Asura, aren’t you?
To think we’ll meet again...
Draw your sword!","TRUE"
"Dn/03/06.dat","0","112","Ruca","………{variable}ええっ！？","...Eek!?","TRUE"
"Dn/03/06.dat","0","117","Spada","おい　あんた　オレたち味方だぞ
味方と戦うなんて　軍規違反だろ！","Hey, we’re on the same side y’know.
This is against military regulations!","TRUE"
"Dn/03/06.dat","0","122","Imperial Soldier","アスラ…　おまえのせいで…
おまえが…　おまえがいたから！
世界は　こうなったのだ！！　おのれぇええ！","Because of you, Asura... because of you...
this world became like this!
You bastard!","TRUE"
"Dn/03/06.dat","0","132","Spada","ダメだ　話なんて通じねえ
あいつ　正気じゃねぇぜ","This guy’s gone nuts.
We’re not reaching him at all!","TRUE"
"Dn/03/06.dat","0","137","Ruca","そ…　そんなぁ　味方なのに…
それに僕　アスラだけど
アスラじゃないよ！","Even allies are...
Yes, I might’ve been Asura, but I’m not him!","TRUE"
